Nice,5,2020-05-16 17:14:23
Boring,3,2020-05-16 15:32:38
Awsome,5,2020-05-16 14:28:51
"When I open the app, the game only appears on the bottom left of the screen. I'm not able to play either. It seems like a good game, but I can't even play it.",2,2020-05-16 12:37:13
So cool,5,2020-05-16 10:51:13
Cute penguin,5,2020-05-16 10:13:37
"So, a very relaxeing idle game but the game play gets repetitive after a while",4,2020-05-16 09:23:49
Relaxing.,4,2020-05-16 08:57:33
Its lovely.,5,2020-05-16 08:20:06
This game is awesome but I think you should make a one where there is a bunch of Demogorgons and it called Demogorgon isle and it should take place in the upside down I think that would be awesome 😁 (this all is from a show called stranger things,5,2020-05-16 08:12:53
Really cute and fun,5,2020-05-16 06:07:32
Dope game honestly simple yet satisfying,5,2020-05-16 05:08:24
This game helps stay calm at all times and I wouldn't mind at all playing this all day. To me? This game is SUPER addictive and I would recommend this to anyone for sure.❤,5,2020-05-16 04:08:49
"The pace is very slow and boring I was falling asleep waiting for penguins and other items to produce and there is a lot all going on at all at once, the camera is annoying wanting to always take shots. It's a good idea and could be a game I might get in to but it's all too slow and drowsy..",3,2020-05-16 03:32:59
I love penguins and it fun 🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧 🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧,5,2020-05-16 02:59:13
Addicted,5,2020-05-16 02:48:33
I like this game,5,2020-05-15 23:38:39
Fun,5,2020-05-15 23:02:40
Cute game,5,2020-05-15 21:46:57
Good game,5,2020-05-15 20:19:18
It is trash Its not a game its a way for decs to earn money . You do nothing in the game . Just every niw and then you will find yourself watching advitisement and all its trash . Im uninstalling and further reporting this as a spam,1,2020-05-15 18:24:50
realy good,5,2020-05-15 17:16:34
Amazing game ever,5,2020-05-15 16:50:20
This game is very cute!!! A great game to play in quarantine,5,2020-05-15 16:26:03
Just relax and see ads for rewards. Developer should be put quest for rewards not ads,1,2020-05-15 14:24:22
I install this games then opened and the whole game was small.,1,2020-05-15 14:23:17
Nice,4,2020-05-15 10:04:04
Is this game cute,5,2020-05-15 08:49:28
I like this game I Build And Build A new Island For A Penguins,5,2020-05-15 03:21:42
"Waste of time It's a game designed to maximize ad viewing, no sense of accomplishment aside from the easing music",5,2020-05-15 02:28:50
"love it, so relaxing",5,2020-05-15 02:17:55
Good game,5,2020-05-15 01:43:56
Very relaxing and idle game. Easy gameplay and pleasant to look at. Adorable penguins that give you love. Also surprised by little to no amount of adds. Thank you so much for these game.,5,2020-05-15 01:01:41
спокойная и однообразная,3,2020-05-14 23:59:24
Good game i just enjoy rating low when they force me to rate it XD,1,2020-05-14 23:29:51
"Fun and simple idle game about penguins. Doesn't feel like a grindy game and it's fun to unlock new penguins, also love the camera feature, so you can take cute pictures of your penguins.",5,2020-05-14 23:10:57
Its the best game,5,2020-05-14 21:45:32
"This is a relaxing game, obviously this game is not intended to be action packed. I hope the devs could and a landscape mode, it would be a nice option to have esp when this game's played in a tablet.",4,2020-05-14 21:44:42
This game cute art style and good gameplay,5,2020-05-14 17:12:05
Enjoy haha many things to do 5/5 yeah so relaxing and calming to play,5,2020-05-14 16:51:25
best game i ever play,5,2020-05-14 15:25:13
I give 5 star because on the next update i wish to have some neighbors so we kan see the others how far away was going 🥶,5,2020-05-14 14:37:18
a relaxing game :),5,2020-05-14 13:45:08
"Cute ,:D",5,2020-05-14 13:22:17
It's so boring!!😴😴This game makes me sleepy...,1,2020-05-14 12:46:49
"I love it, the only problem I have it's I already have all the missions completed. Please! Can you ad more missions, goals, sets or whatever it's the name you give to continue growing my penguin isle? Thanks in advance!",5,2020-05-14 12:32:02
Cool,5,2020-05-14 12:03:46
"Penguins are the best. This game does a nice job conveying the awesomeness of penguins. There seems to be a bug with the number of penguins in my game though. I got 20/20 emperor penguins, it dropped back down to 19/20, I bought one more and it now says 19/21 MAX. Weird.",5,2020-05-14 11:52:20
"This is a fantastic game, so relaxing . Highly recommend this. But I have a issue where I can't get the polar bear. I am not sure of that is problem with the game because I have every creature but the polar or if I just have really bad luck and can't win it.",5,2020-05-14 05:07:12
Very slow progression after the first couple upgrades.,3,2020-05-14 04:56:02
this game is slow but fun,4,2020-05-14 04:01:34
Awesome game,5,2020-05-14 02:21:48
I love this game. It is a tough long grind but interesting. The events are nice. But please bring back the whale. The ship just doesn't feel the same.,5,2020-05-14 01:44:07
"Its an amazing game with loads of potential, but i dont like how it gets harder overtime and forcing you to buy the products.",4,2020-05-14 01:40:49
It's good but is there a way I can restore my data,4,2020-05-14 00:41:32
Amazing ❤,5,2020-05-13 23:29:08
"sorry to rewrite the comment,but something bad happened recently on myPI.I CAN'T OPEN IT AGAIN since yesterday i use it for the last time.The PI become a photogragh,remaining that frame after i enter it.PLEASE fix it up,i can't lose it indeed:( OOOOOOOOOH!I found a way to restore my data! Now I can watch my cherry seal again! THX!",5,2020-05-13 22:38:32
The game goes completely stagnant after getting the hot air balloon field. You cant buy anymore penguins and the upgrades are too expensive and hardly increase your profit.,3,2020-05-13 22:36:29
Relaxing,5,2020-05-13 22:18:35
precious,5,2020-05-13 22:00:14
Fun,5,2020-05-13 21:50:22
The game is awesome but I think the amount of coins you need to buy new habitat is kinda high,4,2020-05-13 20:24:10
the graphics are amazing and the penguins are so cute! it's rlly stress reliving ✨✨,4,2020-05-13 19:06:41
Maza aa gaya.... awesome game it is... I'm just loving it....,5,2020-05-13 18:04:57
"Great game, and I don't mind watching occasional ad, but for God sake I only get Forge of Empires ad, and it's freaking annoying",4,2020-05-13 17:05:00
Nice very game,5,2020-05-13 16:38:56
"Hello developers, I've played this game for many months now and I totally love it. I just think it would be even more fun if we could play with other players. Like have a special penguin avatar and visit each other's islands? Please consider my opinion.",5,2020-05-13 16:11:18
"Really enjoyed it, and my account was recovered I thought I had lost it and they managed to get it back very helpful people thanks",5,2020-05-13 16:00:14
This game is relaxing game,3,2020-05-13 15:01:45
It is what it is...,3,2020-05-13 13:41:24
"Beautiful and relaxing. Not much to do, but I downloaded it for aesthetics, and its background music is soothing. It's more like an app for just calming your nerves. Edit: Its an ad-watching app with just more steps. The tasks or quests are embedded with watching apps, can't progress on next quest if you don't watch ads. Low-key forced ads.",1,2020-05-13 13:40:44
So cute!!!!,5,2020-05-13 08:34:25
I took a better look and didnt not realize you had to level up to get the penguin I want.,5,2020-05-13 07:42:53
"I absolutely love this game! It's super cute addicting, and relaxing.",5,2020-05-13 03:34:40
"De los 100 juegos más aburridos del mundo, este ocupa el # 70, lo bajaría uno más, pero eso lo haría algo divertido.",1,2020-05-13 03:22:31
Fun and relaxing,5,2020-05-13 02:50:34
I've played this game for three months straight and it's still so calming and cute. Best game I've played in a long time so good it's distracting me from animal crossing,5,2020-05-13 02:03:34
Love the update! 😊 😍 Keep up the good work! 😊,5,2020-05-13 01:10:39
It is really cute and calming,5,2020-05-13 00:11:25
Happy Feet,5,2020-05-12 23:48:35
Nice gamw,5,2020-05-12 23:30:07
"It's my favourite app! The animation is adorable, the game is enjoyable and addictive, the updates provide fun new tasks and features, and it is super relaxing to play!",5,2020-05-12 23:08:21
I LOVE IT BC I LOVE PENGUINS.,5,2020-05-12 21:54:52
"I usually don't write reviews for games but after reading the other opinions on here and seeing that the developers actually look in, I figured why not. This is probably the most fun casual game I've planned in a while. The funny thing about it is my 3 year old daughter downloaded this game. I picked it up one day to see what she was doing and haven't put it down. I would like to see more physical upgrades when you do upgrade an environment because it does take a while to upgrade. But great game",5,2020-05-12 21:39:32
It's so cute and relaxing!,5,2020-05-12 21:22:36
👊🏿👊🏾👊🏽👊🏼👊🏻,5,2020-05-12 20:54:01
Its amazing not alot of lag and pure greatness,5,2020-05-12 20:32:13
Was fun until it stopped working and when you reach out for help on their FB page and email them for HELP they don't respond.,2,2020-05-12 17:33:34
"Whale nest is tooo expensive. Too far with previous habitat, note: i hate to talk with robot. Stop using same sentance to every critics and just fix the price of Whale nest",1,2020-05-12 16:49:20
Achievement system does not work,3,2020-05-12 16:05:28
"The game becomes similar over a period of time. It's basically cookie clicker in another form. The penguins are cute, but real progress in the game can only be archieved by watching a lot of ads..",3,2020-05-12 15:57:34
this game is so cute😍😍😍😍😍😍 i Love this game😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,5,2020-05-12 15:55:23
So many mobile games are trash and then you find something like this and your faith that they can be good is restored,5,2020-05-12 15:54:54
"Incredible game, love it so much",5,2020-05-12 11:18:06
This is among the best game I have played,5,2020-05-12 10:27:54
Great Game!,5,2020-05-12 09:00:21
its cute i love it..,5,2020-05-12 08:34:57
Fun game,3,2020-05-12 05:39:53
Very addictive,5,2020-05-12 05:16:35
Very relaxing and fun to play super addicting,5,2020-05-12 05:10:42
"Very nice game, graphipica are so good and good for time killer...",5,2020-05-12 03:54:30
"Very calming and nice. No disruptive ads, even the ads you can choice to watch arent annoying or loud. Some of the ads are even just penguin facts, which I thought was delightful. Very happy with the game",5,2020-05-12 03:46:40
Fun,5,2020-05-12 02:36:21
"It was my favorite game until 3 days before All the things started to disappear. No gifts, no offline rewards, quest option long gone",3,2020-05-12 02:25:19
"I love this game but I have reached a hiatus and don't have much to do anymore. I'm at my last property to buy which is the Theater but I have already reached tier 20 of research and no more quests to complete. It is very hard to accrue coins to buy the last property without having quests and offline rewards aren't enough. Unfortunately, besides the love and compassion that I have acquired over the last few months of playing this game, I have to give it a rating of 4 stars.",4,2020-05-12 00:37:33
Too much fun,5,2020-05-11 23:01:01
Best kot relax2,5,2020-05-11 22:41:56
Very nice. Gives me serotonin. :),5,2020-05-11 22:30:34
🤘,5,2020-05-11 19:47:25
pretty game but 28€ a month to remove ads is just greedy. otherwise a great game in this genre.,2,2020-05-11 19:41:29
Very good and no ads at all except when u need to collect something,5,2020-05-11 19:41:05
Nice game,5,2020-05-11 14:35:52
Cant stop playing it. It's so addictive. Almost too addictive😂,5,2020-05-11 13:49:45
I like the game a lot. Its really relaxing but I have a few problems with it. For example right now I require 10n hearts to make the danger shore produce gold automatically but I only can receive aroind 4m hearts in one hour. The jump between the costs is just too big. And I also wish for the island to be not so far apart. Most of the time you can barely see the reindeer or lighthouse. It would be great if we could customizer our island more.,4,2020-05-11 13:34:29
I love this game and the penguins are so cute so i rate five,5,2020-05-11 13:34:04
Anyone know how to enable ads on your device? It won't let me play ads to recieve treasure chests and such. 🤷‍♂️,4,2020-05-11 12:33:49
A nice and relaxing game. Very peaceful.,5,2020-05-11 12:18:00
Well I download this beacuse I was bored and when I was playing it I was more bored. so I dont like that game,1,2020-05-11 11:04:09
"Amazing game, Amazon upgrades relaxing Game.",5,2020-05-11 10:44:57
"This game is amazing! Also very satisfying when you just focus on the penguins and creatures just doing their thing in the island. This game definitely deserves a 5 star rating. Good job developers! By the way there can improvements to the game. Maybe add a shop for basic decoration so that players can spend time decorating the island while waiting. The game can also have a buy space for decoration feature because 30 space isn't really enough for decoration. Awesome developers, keep it up!👍",5,2020-05-11 10:31:08
"The graphics are really cute and simple, and the concept of how to play the game is also really simple and easy to understand, which is nice. However, the game lagged a lot on my device to the point where it got so bad that I had to delete it. EDIT: I added one star because of how quick the developers responded to my review. Nice!",4,2020-05-11 10:24:37
It's a really amazing game to I guess just chill and watch some penguins live their life.,5,2020-05-11 09:18:17
Really great game! 5*,5,2020-05-11 08:20:53
"I didn't get one second of gameplay, it would just blackout I will give this five stars if you fix. Edit: Tysm for the fix!! I am enjoying the game now that I can play it. 😊😊",5,2020-05-11 07:28:45
I like the game but its hard to get money when offline,5,2020-05-11 06:48:36
"I like this game, the penguin habitat gets bigger and better. And more creatures to unlock while playing.",5,2020-05-11 05:31:12
"The most chill, lovely game to play. Beautiful graphics and sweet music. Charming.",5,2020-05-11 04:23:36
"Amazing game, but it does get a little anoying with the high prices. It also wouldn't let me buy things that I had more than a enough for.. overall I LOVE it!!!😍😁",5,2020-05-11 02:35:28
It's fun to play because you wait for tomorrow And you get lots of casj,5,2020-05-11 01:43:42
Penguins !,5,2020-05-11 01:42:14
Such a relaxing and peaceful little game 💙💙,5,2020-05-10 23:34:15
This app loves draining my tablets battery I was wondering if you could add a power saving mode to the game. There is also another thing that I want for the game and that is to be available to download on Hoozo tablets. If that happens then I'll love this app even more. Can there be a way to transfer data from iOS to Android without Facebook Twitter or Instagram? Just a suggestion,4,2020-05-10 23:07:18
"Dear Developer, I love this game,it is very realxing, but I have an issue I am not sure how to make the Penguins like the Gardner etc produce gold own their own without tapping on the gold button again and again...please help.",5,2020-05-10 22:30:51
Really chill idle game,5,2020-05-10 22:03:16
Out of all the games with similar concepts i have to say hands down this is the best game to kill time and relax. 10/10 would recommend,5,2020-05-10 21:23:22
Not fun.,1,2020-05-10 19:18:00
This game is very relaxing and fun to play. I do recommend other people install it,5,2020-05-10 17:26:23
It's a great game without any interrupting ads. Are there going to be any more updates in the future to add more habitats?,5,2020-05-10 15:24:55
Game is charming at first but quickly begins to have problems. Boosts don't calculate properly. By the time I got level 15 it was glitching so bad I could not longer play. Force closed and level 15 points wouldn't even calculate. Cute concept but needs major work.,1,2020-05-10 11:27:24
Tycoon games are... Not good for you,1,2020-05-10 10:45:29
A bit laggy and it takes you a lot of time to buy or upgrade something. Almost everything requires watching ads and ya its a Pay2Win Simulator Game...,2,2020-05-10 09:46:21
I think Is this The Best Game I Ever played! And Penguin Are Cutes For me :D I Rate it Five stars,5,2020-05-10 09:24:28
Super chill and relaxing game,4,2020-05-10 09:11:46
It's so cute....,5,2020-05-10 08:28:56
"Two problems. One, the penguins all stay in their ""hubs"" dont go anywhere. Two, the sakura event was supposed to end on the 10, but according to my app, it ended on the 9th",4,2020-05-10 07:53:12
So relaxing,5,2020-05-10 05:12:19
Honestly love this game but I finished the rocket station and I'm so bummed I'm finished I NEED more. NEED! THANKS FOR THE FUN U HAVE GIVEN ME,5,2020-05-10 05:08:45
Awesome,4,2020-05-10 04:12:49
Its so fun and pecful wen ever im angry i play this game it comes me down,5,2020-05-10 03:18:03
Its watch ads all the time.,1,2020-05-10 01:35:14
"I love this game but I'm having issues with purchases. I purchased 1000 sakura flowers for $1 and it went through, yet I didn't get the flowers. Please respond!",5,2020-05-10 00:50:00
Very good game to play when you have nothing to do.,5,2020-05-10 00:44:56
This game is soo adorable so addictive for me they always make me smile love animals 😄😄,5,2020-05-10 00:31:43
Relaxing,5,2020-05-10 00:27:35
would give more but it taked wayyyy to long,4,2020-05-09 23:32:16
I love this game. Its so peaceful and I love my penguins.,5,2020-05-09 21:24:59
Penguins!,5,2020-05-09 21:07:27
Hey habby i love this app so much so i gave 5 full stars when i want relax i play this game its sooo relaxing so keep up the good work thank you -Maakko Tomboy,5,2020-05-09 19:37:16
"good game when free, just a question anyone unlock the rocket lauch field?",4,2020-05-09 17:44:11
"This game is an ad farm and the developers know it. It lures you in for a while until it literally would take a week or more to level up if u wish to not spend money. Before you know it, all you do is watch ads and you'd realise what a time waster it is.",2,2020-05-09 14:44:08
Increase the zoom its looking awesome i love it,5,2020-05-09 14:37:16
HOT city corporations mosquito habitats and Took off far away from help create conducive environment for got off jobs for make sure that help you keep mind that often used his United Kingdom Rushanara Ali Ahmed Palak placed five-point charter demand that,5,2020-05-09 14:36:13
This game is in next level because this game is stressbaster,4,2020-05-09 13:18:33
"Hello developers, I have come to enjoy this game for its adorable settings and smooth graphics for an idle game. I will rate this 5 stars, but I think there is always room for improvement. For the current cherry blossom event, I wish that I could plant my trees without the housing space limitations. It would be great if the game could offer more customization options by allowing players to design their island the way they like. Besides that it's a cute and nice game to play.",5,2020-05-09 10:03:19
Finished building the rocket launcher with paying 1 buck and watching tonnes of ads. Nice experience.,5,2020-05-09 10:01:13
"One star because After installation, this game opened in a 4×3 size instead of a full screen. The controls were taking input from full screen but the display was small. Idk whats wrong. I use HTC E9+ with 3gb ram and android lollypop version. I will rate it better after i can play it properly",1,2020-05-09 09:29:47
Can't stop playing,5,2020-05-09 07:03:19
You have to spend much more time on ads than the game itself.,2,2020-05-09 05:06:38
"So, this game is a major battery drain. That said: I love it. It's really relaxing, super good for my anxiety. It's fairly easy to progress, and you can get a good amount of the game's premium currency from completing quests.",4,2020-05-09 02:47:16
🌸😌💜,5,2020-05-09 01:32:37
It's too boring because there is no special event to enjoy.,1,2020-05-09 00:03:03
Enak aja ngilangin bosen,5,2020-05-08 23:33:23
"It gets boring pretty quickly, otherwise you have to watch a lot of ads or spend heaps of money.",1,2020-05-08 22:35:42
"Super relaxing, incredibly cute, and every single penguin is adorable. 🖤🤍🖤🤍",5,2020-05-08 21:39:23
So calming😁👌,5,2020-05-08 21:00:42
gameplay full of ads,1,2020-05-08 20:27:57
soper cool game ever,5,2020-05-08 19:19:01
"This game makes me relax, thank you🥰",5,2020-05-08 19:04:33
I really like this game i promise its very fun,5,2020-05-08 18:50:10
pleasant ad watching idle game. graphics are nice. music is nice but i have the sound turned of cuz of the ads noise.,4,2020-05-08 15:51:37
Wow this great and cute game I am so happy so happy,5,2020-05-08 15:20:53
Great Game But Device Get Heat.. NEED TO CHECK ABOUT GRAPHIC... Check Need Option About frame Rate in this Game So It Easy to know how Much fluctuating Game game js awesome,4,2020-05-08 14:41:31
Every game I play with the penguins don't pay out what a waste of time,1,2020-05-08 13:36:09
Lil lagy,4,2020-05-08 13:23:43
Its cute,5,2020-05-08 11:14:55
Pretty relaxing and enjoyable.,5,2020-05-08 08:19:56
Please add a landscape mode for tablet users! I am on the samsung s5e. Love your game it is so relaxing g and the sakura tree event was really neat too,4,2020-05-08 05:13:10
Great fun gane to play,5,2020-05-08 03:44:42
"It's such a relaxing game, and everything is so cute and adorable in this game. However I do wish there is more capacity for decoration tho 😢😢",4,2020-05-08 01:25:12
It is a realy good game if you like idle game,5,2020-05-07 20:41:52
"Really cute, awesome sakura event. I really hope there are mores events coming.",4,2020-05-07 20:17:11
Phone heats up like crazy literally can cook an egg with it,1,2020-05-07 20:01:14
Relaxing and soothing,5,2020-05-07 19:42:39
Relaxing,4,2020-05-07 18:24:47
Great fun. Really cool 😉,5,2020-05-07 16:07:09
i like it do rate it 5 stars plsss,5,2020-05-07 14:56:24
Great,5,2020-05-07 14:41:08
3 stars because for some reason it doesn't go in landscape mode on tablets like my galaxy tab s6,3,2020-05-07 13:10:00
This is very wholesome and I loved this game! I'd recommend it greatly.,5,2020-05-07 11:05:26
They love you more genuinely than people do,5,2020-05-07 10:24:24
I love the way this game is set up. It keeps me coming back to see how my penguins are doing. I love the way you implement gems and the other forms of cash and that you can actually get gems quite easily with ads and tasks. I just absolutely love what you've done with the animations as well. They're all so cute and creative. I would have never expected a balloon popping at the adventure park or a cotton candy maker penguin. This is one of the best relaxing games I've ever played.,5,2020-05-07 09:07:54
fab!!!!!!!,5,2020-05-07 08:46:38
Ok,5,2020-05-07 08:43:25
nice game . i like it .,5,2020-05-07 08:35:42
It was pretty good! Got a bit unbalanced at times where it would take weeks to unlock the next thing. Of course not being able to purchase penguins got annoying and the limits of penguins at the end got very glitchy. Very fun though and has a nice aesthetic.,4,2020-05-07 08:29:49
Simply perfection. 10 out of 10.,5,2020-05-07 08:23:48
Wow,5,2020-05-07 08:23:26
ok,4,2020-05-07 07:49:05
V peaceful,5,2020-05-07 07:28:51
"""sit back and watch"".... Quite fishy. In fact I didn't sit back and watch any second. I was tapping all the time",2,2020-05-07 04:46:39
Relaxing,4,2020-05-07 02:59:24
"Penguins are cute, but game is very greedy and heavy on Ads. Shame really. Greediness is not a good thing - have some reason guys.",2,2020-05-07 02:42:12
This apps make my phone battery drains very fast and overheats too,1,2020-05-07 02:22:07
AMAZING GAME! It has good graphics and very funny! Good for children that feel sad!,5,2020-05-07 01:33:29
"Yo he estado comprando pingüinos. Tenía 20 pingüinos azules y ahora sólo tengo 18, mis pingüinos están desapareciendo ¿por qué?",4,2020-05-07 01:23:11
Is there anyway i can still get sunset theme? I installed the game on last day of the event so i didn't have enough time to collect it! Apart from that Excellent game ❤️,5,2020-05-07 00:31:12
Another boring cookie cutter game only designed to collect money,1,2020-05-07 00:14:23
G O O D V E R Y G O O D,5,2020-05-06 22:25:14
Gg,5,2020-05-06 21:23:05
"It's been so fun. I just finished building rocket launch field which seems last field so far. Very well made, each details are so cute and penguins are lovely. Super satisfied to collect all new cherry blossom editions and I'm already excited to see new update!",5,2020-05-06 21:09:03
"Decoration Limit Is Terrible This would be 5 stars, but, Why the heck is there a limit of how many decorations you can have???? That is incredibly stupid, as decorations are the only way to customize your isle, and have no effect on gameplay, yet you are limited to a meager thirty. Ridiculous. I hope this is changed or I will lower my rating.",3,2020-05-06 20:23:49
Chill but the flower are too hard to get,5,2020-05-06 20:00:10
This game is everything!!!☁️ Download it~~,5,2020-05-06 17:25:23
Cool,4,2020-05-06 16:54:01
Sick,5,2020-05-06 16:30:56
In my first day i got addictes,5,2020-05-06 16:04:44
"Good And Engaging Game, But The biggest problem is Battery Consumption.... This App Uses more than 30% of my phone battery's full potential. Developers must check and Find what went wrong. This app is not that much graphically Demanding or something, The wastage of power should be controlled.",2,2020-05-06 15:50:18
This is very nice game,5,2020-05-06 15:40:02
Epic game. Should download.,5,2020-05-06 14:43:50
I loved,4,2020-05-06 11:05:52
wow fantastic,5,2020-05-06 10:59:32
"Hi! I've been playing this game since the quarantine started and it has been fantastic. But, lately I can't use the treasure ship summoning and the gift thing because the ads won't load. Help please! I really enjoy the game.",4,2020-05-06 10:45:48
"I like it but the amount of gold we need for upgrades is way to much. I just started playing and i already need 5k to upgrade😐, at least ease us into it so we can get used to the money system before asking for millions🤦🏽‍♀️. Other than that, it's relaxing, cute, a good time-passer and awesome graphics.",4,2020-05-06 10:41:02
Gaff Good,5,2020-05-06 09:59:29
Penguins are so cute,5,2020-05-06 08:10:55
Very relaxing. Till now obe of the best i played and not at all addictive,5,2020-05-06 07:22:35
baaaaaad,1,2020-05-06 07:18:19
Awesome game,5,2020-05-06 06:15:44
Awesome game so relaxing and fun!!,5,2020-05-06 05:45:40
Amazing game. You should try this game to fill your phone with cuteness of the stupid penguins,5,2020-05-06 03:49:26
Nice,5,2020-05-06 02:54:56
I love this game and a little bit of hot chocolate,5,2020-05-06 01:26:38
like it,5,2020-05-05 23:45:43
basta😑,3,2020-05-05 22:58:46
I just got this game and it is is very good.,4,2020-05-05 22:35:23
Amazing,5,2020-05-05 22:34:19
Amzing game super fun.,5,2020-05-05 21:27:45
This game is so fun and adorable! I think to make this game even better is to be able to name the penguins and the other animals you get when opening the chests.,5,2020-05-05 20:47:53
ang cuTeee!!! Sana pwede pangalanan yung mga penguin para kyuUUUut uwu,5,2020-05-05 19:44:24
Chilllll game. Love the soundtrack. I'm surprised that there are many updates for this game. Great job dev! Love the cherry blossom music and view!,5,2020-05-05 17:27:25
Nice chilled game Music adds a zen vibe,5,2020-05-05 16:59:02
It lag from time to time but I can do with that,4,2020-05-05 16:17:03
u must be patient for the ads. without them you can't progress,4,2020-05-05 15:00:54
The sakura event it said 5/4 till 5/5.. today is 5th may.. but this morning i was login and couldn't claim sakura leaves.. my last quest just need 3 sakura trees more.. and im counting on daily leaves to purchase.. Now i cant finish my last quest.. so disappointing.. can you fix it.. ?.. maybe next time you put live timer countdown on event .. so we will notice properly.. Problem solved.. thank you so much.. 😍,5,2020-05-05 14:19:24
"Honestly i downloaded it thinking it might be a time lapse type of game but finding out it was and idle money maker was kind of an annoyance to me, otherwise the time i played it was great.",3,2020-05-05 14:06:21
I love this game download it very relaxing penguins are cute very detailed love it would recommend it,5,2020-05-05 13:57:46
Love my penguins. There isn't much to do other than build and upgrade but this game has kept my interest longer than other games. There seems to be a bug with the app this morning I found my earnings aren't increasing. I'll only see an increase with gift boxes and camera quests etc but not with time.,5,2020-05-05 13:47:04
Nice game! You just have to interact with your penguins and upgrade their habitat. It's a nice game for passing the time.,4,2020-05-05 13:36:07
This game is amazing.It always helps me relax I love it.,5,2020-05-05 13:28:54
"I enjoy this game very much as an overall. Unfortunately for the last approx 2 weeks, I have no tasks to do and no new expansions to work towards. The clipboard with tasks to earn blue lightning just says Coming Soon, Please Wait. For 2 weeks.",4,2020-05-05 12:25:56
not bad,5,2020-05-05 08:29:35
Afk just like an extra app domt install if you are going to play everyday tbh,4,2020-05-05 07:38:55
Perfection,5,2020-05-05 07:19:09
Very good game,5,2020-05-05 06:57:30
DON'T PLAY ITS A GOVERNMENT SUBMARINE NON SIMPLE GAME,3,2020-05-05 05:23:24
This games is just unbelievably awesome definatley something id recommend to someone the most peaceful game ive ever played #1,5,2020-05-05 02:45:27
Such a beautiful app and fun app I recamend it,5,2020-05-04 22:42:01
I would hardly call this a game. It plays itself 90% of the time while you watch ad afrer ad..,1,2020-05-04 20:01:52
Is cute,5,2020-05-04 18:54:19
Greate,5,2020-05-04 18:49:59
Soo cute and calming,5,2020-05-04 14:22:22
🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧🐧💖,5,2020-05-04 14:10:53
It's a fun game! <3 i love penguins! It is a fair game in terms of rewards and the graphic is calming for me. Thank you and more power to you and your team ^_^,5,2020-05-04 13:19:03
9999 9999 op,5,2020-05-04 11:56:25
I love the game so much,5,2020-05-04 08:39:38
This is relaxing me. It so cool,4,2020-05-04 07:22:53
"I love this game, very cute, but the achievements are not working.",4,2020-05-04 07:00:43
"So relaxing. I downloaded it as a joke and ended up falling in love with its peaceful and innocent gameplay. A perfect, calming game!",5,2020-05-04 05:46:35
"This is the most satisfying mobile game that I've played by far. My girlfriend literally hates how much time I spend on this game. DEVS PLEASE MORE CONTENT , GIMME MORE",5,2020-05-04 04:12:07
The best ever.,5,2020-05-04 02:45:57
I would like to give this 0 stars. done get tricked by ripoffs,1,2020-05-03 23:48:44
Penguin Isle gusto eto,1,2020-05-03 21:55:54
cute!,5,2020-05-03 21:16:30
It is relaxing calm fun,5,2020-05-03 20:42:22
"Pretty fun, peaceful, and straight up adorable! It just takes awhile to do stuff like earn money, and collect everything. Pretty cool though!!",4,2020-05-03 19:40:01
"Game works much better now. I miss the whale, but the ship is fun and cute :)",2,2020-05-03 17:46:15
Love it,5,2020-05-03 16:38:53
The game is a little laggy even at lowest setting. And the camera is horrible because I can't rotate properly. If you want other similar and better option that would be My Oasis. It works fine with my device unlike this one,2,2020-05-03 15:49:10
Incredible,5,2020-05-03 14:53:03
Gud,5,2020-05-03 13:16:00
Way too many adds,2,2020-05-03 12:28:34
19272 28939,5,2020-05-03 12:15:11
Seems like an awsòme game but it took two of my games and still wouldnt download😧. its super adorable and calming.😄,4,2020-05-03 11:54:01
nice and relaxing game,5,2020-05-03 11:20:04
Great joy over playing the game. But the price set for the consequent upgrade is painstakingly high. Its unbearable. Proportionally the speed of gold generation is very low. Which made me to uninstall this game. Sorry for the developers.,2,2020-05-03 10:39:00
"It's cute, but pointless and too slow to be enjoyable. It's just an idle clicker with no challenges that is heavily dependent on watching ads for any kind of progress. Pretty garbage.",1,2020-05-03 10:38:03
Very nice game,5,2020-05-03 10:18:08
"This game is perfect, except for the fact that there are so many ads that it makes me feel like this game was made for ads to pop out but then again I'd do anything to look at penguins",4,2020-05-03 09:31:55
Great game but everytime I play it makes my phone really hot,3,2020-05-03 09:22:06
I LOVE IT SO MUCH THANKS,5,2020-05-03 05:10:10
interesting,5,2020-05-03 05:07:15
Naisu,5,2020-05-03 03:27:01
"Tout aussi relaxant qu'amusant. Ce jeu est juste formidable x) sans pour autant être addictif. Enfin, ça on en reparlera plus tard quand même haha",5,2020-05-03 00:05:38
Nice game I love penguins. The music is nice to it's one of those game for early morning chill time,5,2020-05-02 22:48:12
